0.0003364,0.0004586,0.0003392,7.78e-05,1.58e-07,3.404e-27,4.172e-27,4.8e-27,5.388e-27,6.17e-27,6.728e-27,8.124e-27,9.206e-27,8.824e-27,9.322e-27,9.756e-27,1.0914e-26,1.1694e-26,1.3102e-26,1.4626e-26,1.5888e-26,1.6964e-26,1.7762e-26,1.8258e-26,1.8938e-26,1.918e-26,1.8966e-26,1.8342e-26,1.7482e-26,1.646e-26,1.5546e-26,1.4602e-26,1.3762e-26,1.2938e-26,1.218e-26,1.1328e-26,1.0236e-26,9.07e-27,7.912e-27,6.916e-27,6.07e-27,5.292e-27,4.724e-27,4.206e-27,3.71e-27,3.352e-27,3.06e-27,2.812e-27,2.588e-27,2.402e-27,2.058e-27,1.6832e-27,1.4072e-27,1.2212e-27,1.0792e-27,8.964e-28
0.0004214,0.000706,0.00063,0.0002198,1.006e-05,3.248e-27,3.982e-27,4.582e-27,5.142e-27,5.888e-27,6.42e-27,7.752e-27,8.786e-27,8.422e-27,8.896e-27,9.312e-27,1.0416e-26,1.116e-26,1.2504e-26,1.396e-26,1.5164e-26,1.619e-26,1.6952e-26,1.7426e-26,1.8074e-26,1.8306e-26,1.81e-26,1.7504e-26,1.6684e-26,1.5708e-26,1.4836e-26,1.3934e-26,1.3134e-26,1.2348e-26,1.1624e-26,1.0812e-26,9.77e-27,8.656e-27,7.55e-27,6.6e-27,5.792e-27,5.05e-27,4.508e-27,4.014e-27,3.542e-27,3.2e-27,2.92e-27,2.684e-27,2.47e-27,2.292e-27,1.9636e-27,1.6062e-27,1.343e-27,1.1654e-27,1.03e-27,8.556e-28
0.0004408,0.0009704,0.0010112,0.000494,4.796e-05,3.108e-27,3.808e-27,4.382e-27,4.92e-27,5.632e-27,6.142e-27,7.416e-27,8.406e-27,8.056e-27,8.51e-27,8.908e-27,9.964e-27,1.0676e-26,1.1962e-26,1.3354e-26,1.4506e-26,1.5488e-26,1.6216e-26,1.667e-26,1.729e-26,1.7512e-26,1.7316e-26,1.6746e-26,1.596e-26,1.5028e-26,1.4194e-26,1.333e-26,1.2564e-26,1.1812e-26,1.112e-26,1.0342e-26,9.346e-27,8.28e-27,7.222e-27,6.314e-27,5.542e-27,4.83e-27,4.314e-27,3.84e-27,3.388e-27,3.06e-27,2.792e-27,2.568e-27,2.362e-27,2.192e-27,1.8786e-27,1.5366e-27,1.2848e-27,1.1148e-27,9.854e-28,8.184e-28
0.0003788,0.0011918,0.0014444,0.0009308,0.00015508,4.756e-06,3.638e-27,4.186e-27,4.698e-27,5.38e-27,5.866e-27,7.084e-27,8.028e-27,7.694e-27,8.128e-27,8.508e-27,9.516e-27,1.0196e-26,1.1426e-26,1.2754e-26,1.3854e-26,1.4792e-26,1.5488e-26,1.592e-26,1.6512e-26,1.6726e-26,1.6538e-26,1.5994e-26,1.5244e-26,1.4352e-26,1.3556e-26,1.2732e-26,1.2e-26,1.1282e-26,1.062e-26,9.878e-27,8.926e-27,7.908e-27,6.898e-27,6.03e-27,5.292e-27,4.614e-27,4.12e-27,3.668e-27,3.236e-27,2.924e-27,2.668e-27,2.452e-27,2.256e-27,2.094e-27,1.7942e-27,1.4676e-27,1.227e-27,1.0648e-27,9.412e-28,7.818e-28
0.0002562,0.001293,0.0019046,0.0015432,0.0004258,2.292e-05,1.6596e-07,3.98e-27,4.468e-27,5.116e-27,5.578e-27,6.736e-27,7.634e-27,7.316e-27,7.728e-27,8.09e-27,9.05e-27,9.696e-27,1.0864e-26,1.2128e-26,1.3174e-26,1.4066e-26,1.4726e-26,1.5138e-26,1.5702e-26,1.5904e-26,1.5724e-26,1.5208e-26,1.4494e-26,1.3646e-26,1.289e-26,1.2106e-26,1.141e-26,1.0728e-26,1.0098e-26,9.392e-27,8.486e-27,7.52e-27,6.56e-27,5.734e-27,5.032e-27,4.386e-27,3.916e-27,3.488e-27,3.076e-27,2.78e-27,2.536e-27,2.332e-27,2.146e-27,1.9908e-27,1.706e-27,1.3954e-27,1.1668e-27,1.0124e-27,8.948e-28,7.432e-28
0.00013866,0.001199,0.002306,0.002246,0.00095,8.354e-05,3.63e-06,3.786e-27,4.25e-27,4.868e-27,5.308e-27,6.41e-27,7.264e-27,6.962e-27,7.354e-27,7.696e-27,8.61e-27,9.226e-27,1.0338e-26,1.154e-26,1.2534e-26,1.3384e-26,1.4012e-26,1.4404e-26,1.494e-26,1.5132e-26,1.4962e-26,1.447e-26,1.3792e-26,1.2986e-26,1.2264e-26,1.152e-26,1.0858e-26,1.0208e-26,9.61e-27,8.938e-27,8.076e-27,7.156e-27,6.242e-27,5.456e-27,4.788e-27,4.174e-27,3.728e-27,3.318e-27,2.928e-27,2.646e-27,2.414e-27,2.218e-27,2.042e-27,1.8942e-27,1.6232e-27,1.3278e-27,1.1102e-27,2.55e-07,2.446e-07,2.1e-07
6.77e-05,0.0009438,0.002542,0.002918,0.0017058,0.0002594,1.2162e-05,3.634e-27,4.078e-27,4.67e-27,5.092e-27,6.15e-27,6.97e-27,6.68e-27,7.056e-27,7.386e-27,8.262e-27,8.852e-27,9.918e-27,1.1072e-26,1.2026e-26,1.2842e-26,1.3444e-26,1.382e-26,1.4334e-26,1.452e-26,1.4356e-26,1.3884e-26,1.3234e-26,1.246e-26,1.1768e-26,1.1052e-26,1.0418e-26,9.794e-27,9.22e-27,8.576e-27,7.748e-27,6.866e-27,5.988e-27,5.236e-27,4.594e-27,4.006e-27,3.576e-27,3.184e-27,2.808e-27,2.538e-27,2.316e-27,2.128e-27,1.9584e-27,1.8174e-27,1.5576e-27,1.274e-27,2.672e-07,1.3954e-06,1.4598e-06,1.6438e-06
3.446e-05,0.0006176,0.002546,0.003512,0.002644,0.0006604,3.444e-05,1.5486e-07,3.924e-27,4.494e-27,4.9e-27,5.916e-27,6.706e-27,6.426e-27,6.788e-27,7.106e-27,7.95e-27,8.516e-27,9.542e-27,1.0652e-26,1.1572e-26,1.2356e-26,1.2936e-26,1.3298e-26,1.3792e-26,1.397e-26,1.3814e-26,1.3358e-26,1.2732e-26,1.1988e-26,1.1322e-26,1.0634e-26,1.0024e-26,9.424e-27,8.872e-27,8.25e-27,7.456e-27,6.606e-27,5.762e-27,5.038e-27,4.42e-27,3.854e-27,3.44e-27,3.064e-27,2.702e-27,2.442e-27,2.228e-27,2.048e-27,1.8842e-27,1.7486e-27,1.4986e-27,1.762e-07,1.1036e-06,2.194e-06,2.498e-06,3.236e-06
2.31e-05,0.000335,0.00228,0.00399,0.003662,0.0014008,0.0001025,4.108e-06,3.798e-27,4.35e-27,4.744e-27,5.728e-27,6.492e-27,6.22e-27,6.572e-27,6.878e-27,7.694e-27,8.244e-27,9.238e-27,1.0312e-26,1.1202e-26,1.196e-26,1.2522e-26,1.2872e-26,1.3352e-26,1.3522e-26,1.3372e-26,1.2932e-26,1.2326e-26,1.1604e-26,1.096e-26,1.0294e-26,9.702e-27,9.122e-27,8.588e-27,7.986e-27,7.216e-27,6.394e-27,5.578e-27,4.876e-27,4.28e-27,3.73e-27,3.33e-27,2.966e-27,2.616e-27,2.364e-27,2.156e-27,1.9826e-27,1.824e-27,1.6928e-27,1.4506e-27,8.574e-07,2.014e-06,3.82e-06,4.256e-06,4.692e-06
2.12e-05,0.00015364,0.0017676,0.004252,0.004624,0.0025,0.0003018,1.4058e-05,2.746e-06,4.22e-27,4.602e-27,5.558e-27,6.298e-27,6.036e-27,6.378e-27,6.674e-27,7.466e-27,8e-27,8.964e-27,1.0006e-26,1.087e-26,1.1606e-26,1.2152e-26,1.2492e-26,1.2956e-26,1.3122e-26,1.2976e-26,1.2548e-26,1.196e-26,1.126e-26,1.0636e-26,9.99e-27,9.416e-27,8.852e-27,8.332e-27,7.75e-27,7.002e-27,6.204e-27,5.412e-27,4.732e-27,4.152e-27,3.62e-27,3.232e-27,2.878e-27,2.538e-27,2.294e-27,2.092e-27,1.9238e-27,8.216e-08,3.312e-07,1.4076e-27,2.6e-06,3.21e-06,5.324e-06,5.406e-06,6.082e-06
2.202e-05,6.762e-05,0.0011522,0.004186,0.005416,0.003826,0.0007758,3.478e-05,6.25e-06,3.456e-07,4.486e-27,5.418e-27,6.14e-27,5.884e-27,6.216e-27,6.506e-27,7.28e-27,7.798e-27,8.738e-27,9.754e-27,1.0596e-26,1.1314e-26,1.1846e-26,1.2176e-26,1.263e-26,1.2792e-26,1.2648e-26,1.2232e-26,1.166e-26,1.0978e-26,1.0368e-26,9.738e-27,9.178e-27,8.63e-27,8.124e-27,7.556e-27,6.826e-27,6.048e-27,5.276e-27,4.612e-27,4.048e-27,3.528e-27,3.15e-27,2.806e-27,2.474e-27,2.236e-27,5.574e-07,1.8754e-27,1.5084e-06,4.744e-07,1.201e-06,3.362e-06,4.926e-06,7.102e-06,7.438e-06,7.884e-06
2.28e-05,3.708e-05,0.0005932,0.003646,0.00596,0.005214,0.0017442,0.00010732,1.5884e-05,5.608e-06,8.728e-07,5.284e-27,5.99e-27,5.74e-27,6.064e-27,6.346e-27,7.1e-27,7.608e-27,8.524e-27,9.516e-27,1.0336e-26,1.1036e-26,1.1554e-26,1.1878e-26,1.232e-26,1.2478e-26,1.2338e-26,1.1932e-26,1.1372e-26,1.0708e-26,1.0114e-26,9.498e-27,8.954e-27,8.418e-27,7.924e-27,7.37e-27,6.66e-27,5.9e-27,5.146e-27,4.5e-27,3.948e-27,3.442e-27,3.074e-27,2.736e-27,2.414e-27,2.182e-27,1.311e-07,5.592e-08,2.474e-06,2.546e-06,3.23e-06,4.328e-06,6.592e-06,8.614e-06,8.656e-06,9.186e-06
2.408e-05,3.02e-05,0.0002508,0.002702,0.006128,0.006404,0.003242,0.0003488,2.592e-05,6.858e-06,3.708e-06,5.17e-27,5.858e-27,5.616e-27,5.932e-27,6.208e-27,6.946e-27,7.442e-27,8.338e-27,9.308e-27,1.011e-26,1.0796e-26,1.1302e-26,1.1618e-26,1.205e-26,1.2206e-26,1.207e-26,1.1672e-26,1.1124e-26,1.0474e-26,9.892e-27,9.292e-27,8.758e-27,8.234e-27,7.75e-27,7.208e-27,6.514e-27,5.772e-27,5.034e-27,4.402e-27,3.862e-27,3.368e-27,3.006e-27,2.678e-27,2.362e-27,7.81e-08,1.69e-06,1.2756e-06,3.514e-06,3.582e-06,4.166e-06,7.32e-06,8.094e-06,1.0078e-05,1.0234e-05,1.0816e-05
2.47e-05,2.944e-05,0.00010526,0.0017176,0.005826,0.00725,0.004932,0.000939,5.006e-05,1.526e-05,9.974e-06,5.082e-27,5.76e-27,5.52e-27,5.832e-27,6.104e-27,6.828e-27,7.316e-27,8.198e-27,9.15e-27,9.94e-27,1.0614e-26,1.1112e-26,1.1422e-26,1.1848e-26,1.2e-26,1.1866e-26,1.1474e-26,1.0938e-26,1.0298e-26,9.726e-27,9.134e-27,8.61e-27,8.094e-27,7.62e-27,7.088e-27,6.404e-27,5.674e-27,4.95e-27,4.326e-27,3.798e-27,3.31e-27,2.956e-27,2.632e-27,2.322e-27,7.428e-07,3.47e-06,2.798e-06,4.592e-06,4.594e-06,6.056e-06,7.818e-06,9.066e-06,1.1036e-05,1.0826e-05,1.2204e-05
2.564e-05,2.948e-05,5.35e-05,0.0009104,0.005008,0.007776,0.00657,0.002054,0.00012386,1.8802e-05,1.3674e-05,1.4242e-06,5.676e-27,5.44e-27,5.746e-27,6.014e-27,6.728e-27,7.21e-27,8.078e-27,9.018e-27,9.796e-27,1.046e-26,1.095e-26,1.1256e-26,1.1676e-26,1.1826e-26,1.1694e-26,1.1308e-26,1.0778e-26,1.0148e-26,9.584e-27,9.002e-27,8.484e-27,7.978e-27,7.51e-27,6.984e-27,6.31e-27,5.592e-27,4.878e-27,4.264e-27,3.742e-27,3.262e-27,2.912e-27,2.594e-27,2.288e-27,2.17e-06,4.728e-06,3.834e-06,5.046e-06,5.772e-06,7.358e-06,9.29e-06,9.892e-06,1.2168e-05,1.1872e-05,1.2948e-05
2.644e-05,2.942e-05,3.964e-05,0.0004056,0.003768,0.007882,0.007934,0.003712,0.00036,2.838e-05,1.5366e-05,4.894e-06,5.614e-27,5.38e-27,5.684e-27,5.948e-27,6.656e-27,7.13e-27,7.99e-27,8.918e-27,9.688e-27,1.0344e-26,1.083e-26,1.1134e-26,1.1548e-26,1.1696e-26,1.1564e-26,1.1184e-26,1.066e-26,1.0036e-26,9.48e-27,8.904e-27,8.392e-27,7.89e-27,7.428e-27,6.908e-27,6.242e-27,5.53e-27,4.824e-27,4.218e-27,3.7e-27,3.226e-27,2.88e-27,2.566e-27,2.088e-07,3.41e-06,6.372e-06,5.53e-06,7.218e-06,7.354e-06,8.404e-06,9.65e-06,1.109e-05,1.2662e-05,1.2596e-05,1.3886e-05
2.7e-05,2.998e-05,3.712e-05,0.00016284,0.002406,0.007432,0.008924,0.005708,0.0009648,4.982e-05,2.25e-05,6.818e-06,5.572e-27,5.34e-27,5.64e-27,5.904e-27,6.604e-27,7.076e-27,7.928e-27,8.85e-27,9.614e-27,1.0266e-26,1.0748e-26,1.1048e-26,1.146e-26,1.1606e-26,1.1476e-26,1.11e-26,1.0578e-26,9.96e-27,9.408e-27,8.836e-27,8.328e-27,7.83e-27,7.37e-27,6.856e-27,6.194e-27,5.488e-27,4.788e-27,4.186e-27,3.672e-27,3.202e-27,2.858e-27,2.546e-27,8.336e-07,3.79e-06,6.304e-06,6.24e-06,7.16e-06,7.55e-06,8.882e-06,1.0134e-05,1.1596e-05,1.3266e-05,1.3282e-05,1.468e-05
2.794e-05,3.064e-05,3.636e-05,7.348e-05,0.001269,0.006358,0.00952,0.0077,0.002178,0.00011174,3.12e-05,1.0322e-05,5.554e-27,5.322e-27,5.622e-27,5.884e-27,6.584e-27,7.054e-27,7.904e-27,8.822e-27,9.584e-27,1.0232e-26,1.0714e-26,1.1014e-26,1.1422e-26,1.157e-26,1.144e-26,1.1064e-26,1.0544e-26,9.928e-27,9.376e-27,8.808e-27,8.302e-27,7.804e-27,7.346e-27,6.834e-27,6.174e-27,5.47e-27,4.772e-27,4.172e-27,3.66e-27,3.192e-27,2.85e-27,2.708e-07,2.694e-06,4.006e-06,7.736e-06,7.442e-06,7.688e-06,8.48e-06,1.0268e-05,1.1208e-05,1.1838e-05,1.4e-05,1.3512e-05,1.4964e-05
2.938e-05,3.128e-05,3.528e-05,4.718e-05,0.000518,0.004648,0.009594,0.009456,0.00426,0.0003618,4.178e-05,1.4068e-05,8.392e-07,5.312e-27,5.612e-27,5.874e-27,6.57e-27,7.04e-27,7.888e-27,8.804e-27,9.564e-27,1.0212e-26,1.0692e-26,1.0992e-26,1.14e-26,1.1546e-26,1.1418e-26,1.1042e-26,1.0524e-26,9.908e-27,9.358e-27,8.79e-27,8.284e-27,7.788e-27,7.332e-27,6.82e-27,6.162e-27,5.46e-27,4.762e-27,4.164e-27,3.654e-27,3.186e-27,3.288e-07,8.52e-07,2.162e-06,5.654e-06,9.212e-06,7.762e-06,8.08e-06,8.438e-06,1.1152e-05,1.1264e-05,1.3106e-05,1.4438e-05,1.3648e-05,1.5802e-05
3.106e-05,3.212e-05,3.436e-05,4.092e-05,0.00019374,0.002892,0.00895,0.010616,0.006736,0.0010728,6.528e-05,1.8224e-05,3.31e-06,5.326e-27,5.626e-27,5.888e-27,6.588e-27,7.058e-27,7.908e-27,8.828e-27,9.588e-27,1.0238e-26,1.072e-26,1.102e-26,1.143e-26,1.1576e-26,1.1446e-26,1.107e-26,1.055e-26,9.934e-27,9.382e-27,8.812e-27,8.306e-27,7.81e-27,7.352e-27,6.838e-27,6.178e-27,5.474e-27,4.774e-27,4.174e-27,3.664e-27,3.194e-27,2.062e-07,1.5596e-06,4.172e-06,6.932e-06,8.846e-06,8.982e-06,8.604e-06,9.224e-06,1.1728e-05,1.2294e-05,1.356e-05,1.48e-05,1.48e-05,1.621e-05
3.296e-05,3.194e-05,3.346e-05,3.854e-05,8.496e-05,0.0015408,0.007584,0.01116,0.008994,0.002486,0.00013752,2.502e-05,8.826e-06,2.866e-07,5.67e-27,5.934e-27,6.638e-27,7.112e-27,7.97e-27,8.896e-27,9.664e-27,1.0318e-26,1.0802e-26,1.1104e-26,1.1518e-26,1.1666e-26,1.1536e-26,1.1156e-26,1.0632e-26,1.001e-26,9.454e-27,8.88e-27,8.37e-27,7.87e-27,7.408e-27,6.89e-27,6.226e-27,5.516e-27,4.812e-27,4.206e-27,3.692e-27,3.218e-27,1.2502e-06,2.554e-06,4.436e-06,7.74e-06,8.204e-06,9.63e-06,9.188e-06,1.0766e-05,1.1792e-05,1.293e-05,1.4402e-05,1.5736e-05,1.5276e-05,1.7142e-05
3.466e-05,3.208e-05,3.334e-05,3.804e-05,5.312e-05,0.0006878,0.005676,0.01111,0.010772,0.00465,0.000386,3.544e-05,1.1948e-05,4.462e-07,5.722e-27,5.988e-27,6.7e-27,7.178e-27,8.042e-27,8.978e-27,9.752e-27,1.0412e-26,1.0902e-26,1.1206e-26,1.1624e-26,1.1774e-26,1.1642e-26,1.1258e-26,1.073e-26,1.0102e-26,9.542e-27,8.962e-27,8.448e-27,7.942e-27,7.476e-27,6.954e-27,6.282e-27,5.566e-27,4.856e-27,4.246e-27,3.726e-27,3.248e-27,2.132e-06,2.428e-06,5.248e-06,7.308e-06,9.52e-06,1.0386e-05,1.002e-05,1.1862e-05,1.277e-05,1.3284e-05,1.5126e-05,1.6544e-05,1.5574e-05,1.7822e-05
3.694e-05,3.278e-05,3.39e-05,3.718e-05,4.544e-05,0.0002692,0.003658,0.010374,0.011994,0.007292,0.0010774,5.172e-05,1.8536e-05,5.802e-06,5.782e-27,6.052e-27,6.772e-27,7.254e-27,8.128e-27,9.074e-27,9.856e-27,1.0524e-26,1.102e-26,1.1328e-26,1.1748e-26,1.19e-26,1.1766e-26,1.138e-26,1.0846e-26,1.0212e-26,9.644e-27,9.058e-27,8.538e-27,8.028e-27,7.556e-27,7.028e-27,6.35e-27,5.626e-27,4.908e-27,4.29e-27,3.766e-27,3.282e-27,2.2e-06,1.5892e-06,6.086e-06,7.276e-06,9.636e-06,1.0866e-05,9.898e-06,1.1822e-05,1.3976e-05,1.386e-05,1.5328e-05,1.731e-05,1.624e-05,1.837e-05
4.078e-05,3.452e-05,3.51e-05,3.754e-05,4.324e-05,0.00011086,0.0019798,0.00892,0.012754,0.010014,0.002588,0.00011944,2.576e-05,1.2598e-05,1.4678e-06,6.134e-27,6.862e-27,7.352e-27,8.238e-27,9.196e-27,9.99e-27,1.0666e-26,1.1168e-26,1.148e-26,1.1908e-26,1.206e-26,1.1926e-26,1.1532e-26,1.0992e-26,1.035e-26,9.774e-27,9.18e-27,8.654e-27,8.136e-27,7.658e-27,7.122e-27,6.436e-27,5.702e-27,4.974e-27,4.348e-27,3.816e-27,1.393e-06,2.028e-06,2.956e-06,5.932e-06,8.15e-06,1.0722e-05,1.1012e-05,1.0904e-05,1.292e-05,1.4566e-05,1.525e-05,1.7062e-05,1.764e-05,1.7274e-05,1.945e-05
